energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
65.0,5334237.0,1.68849227213e-14,9.38234537404e-11,0.185635796464,0.735574429194,0.0619448185012,43177.7970003,232594.132289
66.0,5208785.0,1.58842241e-14,9.09914725227e-11,0.209207176906,0.728182900593,0.0646314214525,49089.6499339,234646.108513
67.0,18558850.0,1.49565724691e-14,8.83068657411e-11,0.233039933636,0.720961842241,0.0673051798816,200923.371615,862184.298115
68.0,4964482.0,1.40956649201e-14,8.5834031087e-11,0.256938485236,0.714372679416,0.0698014354624,60907.7386071,237051.831886
69.0,8340751.0,1.32958233232e-14,8.34675520295e-11,0.280725476165,0.707849523688,0.0723113117471,114790.096446,408905.162489
70.0,3640717.0,1.25519225337e-14,8.12013492964e-11,0.304242293491,0.701393404612,0.0748333588848,55695.7393442,183063.763769
71.0,3587899.0,1.18593322775e-14,7.90297735315e-11,0.327349019605,0.695005176203,0.0773661906661,60511.182137,184852.186849
72.0,3526143.0,1.12138665126e-14,7.6992308644e-11,0.349923960583,0.689010245784,0.0797911681928,65010.4946031,185784.633024
73.0,3476890.0,1.06117164987e-14,7.50722888205e-11,0.371862865704,0.683351952945,0.0821234827573,69549.9803986,187031.260212
74.0,3422668.0,1.00494492136e-14,7.32267874449e-11,0.393077932287,0.677757689083,0.0844594490956,73834.2999786,187836.28872
75.0,3368313.0,9.52393618253e-15,7.14519300437e-11,0.413496671566,0.672227355754,0.0867982075558,77926.0279745,188456.239997
76.0,3313288.0,9.03233151937e-15,6.97440927612e-11,0.433060695501,0.666760783911,0.0891389410991,81788.8906699,188862.419332
77.0,3258620.0,8.57204601882e-15,6.81365508017e-11,0.451724471189,0.661671291854,0.0913631451525,85358.2014144,188960.764489
78.0,3203895.0,8.14070562295e-15,6.66094421393e-11,0.469454078451,0.656837522084,0.0935123008828,88633.2636354,188800.710663
79.0,3148542.0,7.7361598305e-15,6.51362424271e-11,0.486225997122,0.652060978521,0.0956594411536,91629.4702831,188450.372513
80.0,3094379.0,7.35643579215e-15,6.37143839212e-11,0.502025943162,0.647341115628,0.0978040829677,94391.4987998,188021.157244
81.0,3040071.0,6.99972806112e-15,6.23414517891e-11,0.516847766798,0.64267736714,0.0999457696696,96876.2285678,187436.678247
82.0,2985772.0,6.66438077436e-15,6.10307155771e-11,0.530692421179,0.638221394715,0.102024747421,99051.021269,186644.876233
83.0,2931739.0,6.34887808316e-15,5.97924406174e-11,0.543567006351,0.634107667544,0.103985932819,100894.223279,185615.061438
84.0,2879337.0,6.05182799431e-15,5.85941873705e-11,0.555483890508,0.630042960545,0.105942032564,102522.557797,184564.412307
85.0,2825172.0,5.77195040944e-15,5.74341989658e-11,0.566459908336,0.626026603805,0.107892797121,103820.222363,183279.029699
86.0,2772045.0,5.5080676438e-15,5.63108153903e-11,0.57651563464,0.622057928653,0.109837992314,104891.921934,181941.157588
