row,pixel,A,B,R,v
0,0,0.333807773247,0.0546347886083,2.64957254055,0.0785909941542
0,1,0.334399248642,0.0616744228158,2.54321345128,0.0740817804013
0,2,0.335558678848,0.0547499952947,2.66033751349,0.0752265224952
0,3,0.334419104799,0.0565830106106,2.62201084801,0.0762345088287
0,4,0.332416359885,0.0644340446429,2.48973606678,0.0744585067553
0,5,0.33011864166,0.0589675647555,2.5541456665,0.0832469817009
0,6,0.330893268265,0.0639924545386,2.48561572928,0.0740737289961
0,7,0.331173008124,0.0689201693615,2.42038879779,0.0738039845477
0,8,0.329984963476,0.0711344599313,2.38402080281,0.0736688179256
0,9,0.329065158825,0.0821632489028,2.24835654716,0.068222854332
0,10,0.330009199796,0.0633704026258,2.48842855612,0.0739519827746
0,11,0.329354998059,0.076500413122,2.31443810441,0.0719708303964
0,12,0.327352171406,0.0827212575206,2.23178732659,0.0750243158403
0,13,0.325453569886,0.0887088710878,2.15796778566,0.0755896374465
0,14,0.324180536629,0.0792339534507,2.25073440777,0.076497477377
0,15,0.324115474963,0.0659396252647,2.41335165133,0.0724381347984
0,16,0.324595141271,0.0784825157289,2.26175999912,0.076941615201
0,17,0.323332795366,0.0805845240776,2.23054514637,0.0784287890731
0,18,0.324236312359,0.0795569134523,2.24746654512,0.0769163571772
0,19,0.326720544376,0.0710302235752,2.36414394527,0.0816597889023
0,20,0.331159238229,0.073992755738,2.35603682591,0.0752303187358
0,21,0.328823905174,0.080099148157,2.26974946309,0.0772144486688
0,22,0.330521563502,0.0891610534176,2.18349494395,0.08128785853
0,23,0.332530109141,0.0705086947405,2.40868242068,0.0896272788928
0,24,0.331179366678,0.0672680927768,2.44238628845,0.0858500227419
0,25,0.331726743212,0.0911592945032,2.17061077842,0.0817246156495
0,26,0.334964989788,0.0822445212225,2.28398251063,0.0797193709127
0,27,0.332468453141,0.0702369458081,2.41178348044,0.0840683084061
0,28,0.334024165719,0.081675713427,2.28445306463,0.0841431878964
0,29,0.333195274536,0.0928108049824,2.16299798319,0.0852210148005
0,30,0.33539327334,0.0863520274979,2.24204280678,0.0793929602843
0,31,0.331277999033,0.0796081513588,2.29059086623,0.0840175588007
0,32,0.328658804144,0.0849907045915,2.21545389093,0.0878661396195
0,33,0.330291347865,0.0745443104594,2.34375167182,0.0798332972977
0,34,0.331832341102,0.0685714839008,2.42935067393,0.0819433807741
0,35,0.330624249646,0.0891291073325,2.18443156036,0.0789617507725
0,36,0.326835434024,0.0935589963345,2.11854265763,0.0700812717161
0,37,0.331479201477,0.0838113174431,2.24525376219,0.0766348650028
0,38,0.332813970419,0.080271881157,2.2926749872,0.0759261652052
0,39,0.331175756204,0.0918137956256,2.16087197606,0.077465637539
0,40,0.331134906974,0.0865396092076,2.21415846504,0.0744411530924
0,41,0.3277614107,0.0864286392637,2.194982949,0.0690305954741
0,42,0.330487138785,0.0823206775686,2.2553839146,0.0704011205774
0,43,0.333924022094,0.0760546479229,2.34883751463,0.0730333873859
0,44,0.330530622005,0.0792281624766,2.29023963043,0.0741520091937
0,45,0.331084724032,0.0850758076943,2.22928802468,0.0691405995905
0,46,0.331484173744,0.0863812724941,2.2179309533,0.0706539811752
0,47,0.33031325098,0.0763095927487,2.32276293413,0.0681045551451
0,48,0.331212595486,0.0971561995385,2.10990606781,0.0691952498097
0,49,0.33175554764,0.0895595251295,2.18682805671,0.0674534547472
0,50,0.335029645559,0.103501767381,2.07415764775,0.0648339827163
0,51,0.334074012634,0.0912823085739,2.18334019192,0.0738895932334
0,52,0.335131955471,0.0813273190242,2.29528201932,0.0788830679143
0,53,0.336217735707,0.0756657120542,2.36829258243,0.076437773322
0,54,0.333517130978,0.0964565818457,2.1298108205,0.0736254413193
0,55,0.334454436668,0.0847320591288,2.2535958282,0.0702436854622
0,56,0.336700914301,0.0871958060333,2.2411245253,0.0738350355069
0,57,0.338310977737,0.0950657352733,2.17125754115,0.0775913698426
0,58,0.335149648215,0.0861202483301,2.24301112749,0.0718521649449
0,59,0.334761226362,0.0675614149255,2.46241914189,0.0749639195564
0,60,0.33525496082,0.0871015206308,2.23328888787,0.0716137997353
0,61,0.33461188433,0.0996164388093,2.10674264195,0.0703308800254
0,62,0.338367973027,0.0981559079364,2.14207506925,0.0677482640428
0,63,0.342345280192,0.0894244544771,2.25233811575,0.0738877986398
0,64,0.346916164664,0.0839352994308,2.34039317257,0.0753706516339
0,65,0.350500731342,0.0915856254326,2.28013933643,0.0753710150443
0,66,0.353238473353,0.0946136105894,2.26593023277,0.072300711579
0,67,0.352581017815,0.109383854322,2.12272938155,0.0703062341095
0,68,0.349924400561,0.0898411367363,2.2948807378,0.068738958187
0,69,0.357002385603,0.0806120816684,2.44473341276,0.0681841527358
0,70,0.349158697059,0.0847103388948,2.34598954036,0.0779016622091
0,71,0.345712384351,0.0826369684375,2.34741098567,0.0768208068851
0,72,0.343490781427,0.0827543986904,2.33192004306,0.0803230368952
0,73,0.340615415278,0.0861392212531,2.27649729652,0.0807434128717
0,74,0.344053603228,0.0855463249223,2.30439968087,0.0837367832596
0,75,0.342778581446,0.0873756352284,2.27664686441,0.0781921923787
0,76,0.340118481605,0.0881677952878,2.25183197145,0.0847029584908
0,77,0.341015295766,0.091614739404,2.22169643036,0.0779871064686
0,78,0.338362004263,0.088790235296,2.23458064561,0.0779041895106
0,79,0.338667131317,0.0746537971335,2.39660465133,0.082650967309
0,80,0.336524748475,0.086208080294,2.25050804052,0.0784448232378
0,81,0.342023706662,0.0965515816099,2.17889073309,0.0740659734595
0,82,0.338959144902,0.0819219861961,2.31263895022,0.0772276015821
0,83,0.341848237947,0.0865852036504,2.2793486136,0.080762065816
0,84,0.342253432635,0.0842121966922,2.30778472193,0.0732314001791
0,85,0.342901019796,0.0886851290083,2.26350801148,0.0737719150042
0,86,0.3385967838,0.0972192049036,2.15226659077,0.0694367748027
0,87,0.342206320811,0.110846752743,2.05121852232,0.068175316418
0,88,0.340901179656,0.0953350930958,2.18401681293,0.0661656468383
0,89,0.343158294559,0.0959923973086,2.19106805811,0.0649185641537
0,90,0.344658643593,0.0906193810726,2.25411696162,0.0705046251964
0,91,0.346412571798,0.114592083463,2.04351085448,0.0622071712312
0,92,0.344640670623,0.0742879383468,2.44055339542,0.0620099547894
0,93,0.345254449887,0.10362912956,2.1316343159,0.0637601723409
0,94,0.344091606877,0.0998381407316,2.15982631418,0.0635134126952
0,95,0.351648607388,0.0854209408327,2.35394713373,0.058879697036
0,96,0.348605857459,0.0854133012947,2.33461974386,0.0669609613867
0,97,0.349628294661,0.102958365071,2.16334921065,0.0657479714799
0,98,0.351092043316,0.0997244738462,2.20247353797,0.0663281769341
0,99,0.350500847874,0.0904602354296,2.29193332323,0.0711313519973
0,100,0.350637799775,0.09553804739,2.24067495498,0.0687300480453
0,101,0.348602498758,0.092493827532,2.25902586668,0.0709270111683
0,102,0.351758981165,0.0889151956502,2.31628183178,0.0678332969062
0,103,0.353815426787,0.0906314086336,2.31087672025,0.0676266108444
0,104,0.351820954205,0.0990668500659,2.21317980256,0.0678343540871
0,105,0.348925358214,0.0800339835502,2.39843340175,0.0735131780377
0,106,0.348741495519,0.0692271007959,2.53493562142,0.0718608356618
0,107,0.351527393008,0.0856207801171,2.35093576805,0.0715375201229
0,108,0.350889163918,0.0925746024915,2.27229524342,0.069405314769
