energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
20.0,7677364.0,8.72935475693e-13,2.19733789829e-09,0.636619772368,0.999999998206,0.00477172080716,20911.0906156,32847.0643283
21.0,8107793.0,7.17805897304e-13,1.83247736725e-09,0.513514217281,0.999999976101,0.00927532958988,34910.2839691,67983.0914009
22.0,8508024.0,5.95664266866e-13,1.5434498385e-09,0.274798182959,0.999999795996,0.0160844175502,34228.3435346,124558.11449
23.0,8858380.0,4.98437159566e-13,1.31164135446e-09,0.089299145813,0.999998774001,0.0254976470699,18465.0648576,206777.620206
24.0,9161358.0,4.20265092882e-13,1.12514066351e-09,0.0110374516635,0.99999449237,0.0374667933594,3484.86234203,315730.700189
25.0,9416509.0,3.56837762273e-13,9.72412465352e-10,9.35411414451e-48,0.999980254478,0.0519873508363,4.22942706669e-42,452146.189511
26.0,9639997.0,3.04939549165e-13,8.46560837237e-10,0.0087255638568,0.999941261506,0.0687657862642,5361.08790652,614411.629381
27.0,9810562.0,2.62143351232e-13,7.41268496877e-10,0.0575488020664,0.9998483625,0.0876640008197,46008.9508697,799477.125808
28.0,9935972.0,2.26599895993e-13,6.52431810276e-10,0.154300802901,0.999653136846,0.108406585271,154889.712091,1003816.63076
29.0,10033170.0,1.96881666227e-13,5.78072554851e-10,0.281852630732,0.999290699438,0.130166190544,343708.352195,1219461.21738
30.0,10084410.0,1.71880306769e-13,5.14490395982e-10,0.413496671566,0.998669083977,0.153009509312,596650.511526,1442939.0913
31.0,10112990.0,1.50724737647e-13,4.61050291233e-10,0.524981867908,0.99770898881,0.175811963041,873594.573339,1664047.13523
32.0,10087790.0,1.32726517319e-13,4.14714794129e-10,0.600622975292,0.996285614576,0.199074295548,1129154.08295,1879971.5119
33.0,10057380.0,1.17336733019e-13,3.75333844648e-10,0.634458998826,0.994346309563,0.221694266808,1323600.69977,2086187.92107
34.0,10014840.0,1.04114348133e-13,3.40868782918e-10,0.628507353992,0.991762351455,0.244244886694,1436617.80759,2285761.33353
35.0,9935079.0,9.27033654206e-14,3.11122119943e-10,0.589926134246,0.988524309505,0.265958796438,1453566.59195,2463980.67074
36.0,9814015.0,8.2813768328e-14,2.85006782126e-10,0.528247648301,0.984553186652,0.2871048604,1383874.87968,2619746.40897
37.0,9706238.0,7.42086753236e-14,2.62015842534e-10,0.453238008358,0.979832906286,0.307552552583,1253177.114,2764942.68109
38.0,9581190.0,6.66928578752e-14,2.41918937445e-10,0.37352150697,0.974442524827,0.326902330176,1078594.34536,2887636.52223
39.0,9442692.0,6.01050561389e-14,2.23875458357e-10,0.295883635855,0.968252050542,0.345787798997,885788.532457,2993705.71778
40.0,9283827.0,5.431096605e-14,2.07956675485e-10,0.225079079039,0.961422012047,0.363595337582,692206.902901,3075394.23857
41.0,9135534.0,4.9198667178e-14,1.93636999751e-10,0.163963821804,0.953883774653,0.380754902413,515906.093587,3146462.96915
