A,P,B,R,v
0.328507877665,0.0406296823021,0.862009478301,0.133390003204,0.137219956712
0.321196258699,0.0737600589622,0.878756770243,0.113803642114,0.130917685958
0.321282655477,0.0610305224393,0.916351143778,0.0769359058193,0.128532308054
0.319931372359,0.0884400458063,0.88923589929,0.103007811246,0.136167440267
0.316215763057,0.120773449684,0.859872834093,0.131127219759,0.131065151707
0.319908026323,0.0641723310136,0.854556918428,0.137903983583,0.128043858493
0.319890581929,0.0212627613703,0.795334270972,0.200910293946,0.137064862561
0.32062461165,0.0545263931809,0.843308885532,0.149823588501,0.140806132805
0.315660537222,0.0657326472752,0.889713515657,0.101341590172,0.136979752615
0.312843896269,0.0665958083222,0.895897833854,0.0945990341697,0.122865696894
0.315995909812,0.0694003410692,0.85115685869,0.139891672006,0.120790090136
0.316868721474,0.0903048871138,0.880782142234,0.110457264392,0.135460873986
0.310922215996,0.108256652313,0.922674192794,0.0688907998366,0.140379572076
0.305455296241,0.0349811291979,0.891816833645,0.0965422936977,0.135418261279
0.306976316025,0.0517958040586,0.819229779581,0.168834258869,0.117558349054
0.310472685838,0.122041220707,0.844622482416,0.144371536769,0.128891881794
0.307617255372,0.0114412219583,0.898050847854,0.0912110314374,0.139234482048
0.304870030414,0.0659645915086,0.795793796593,0.192289753484,0.134381573877
0.302853722988,0.0961595773624,0.882055057014,0.105065081331,0.127300427011
0.299271534185,0.0463644790662,0.87712239793,0.108677304241,0.135804969561
0.299534757803,0.107129519123,0.895254359047,0.091783594679,0.128808448085
0.303982505345,0.115355648815,0.825176197522,0.16137113092,0.129390131488
0.302900895211,0.138604963856,0.878336960229,0.108615581899,0.136706638898
0.297098959967,0.0705638473863,0.892909441244,0.0933270547641,0.134446965613
0.294450692878,0.084797155831,0.868995831283,0.114846990157,0.134509057958
0.295944993123,0.0655913898688,0.857685371007,0.126084311412,0.132462902109
0.295148570162,0.0690374367697,0.926093154977,0.0629205389035,0.129341987202
0.29297673097,0.0894345092474,0.926861641804,0.0618663546883,0.126480303019
0.294582732045,0.0428823053157,0.812953358659,0.169434070794,0.135244405601
0.292203128881,0.0596888688908,0.884609988154,0.0996568457866,0.13169945329
0.287380675924,0.0279910740769,0.927264849529,0.0605607256237,0.124456762121
0.290864328643,0.00454659829072,0.851997933915,0.129703936985,0.116937474322
0.295329377002,0.0637624402763,0.849346317147,0.133879709683,0.123103380896
0.292546739696,0.0426070315581,0.855202514527,0.127258201503,0.134170490734
0.287506471075,0.0467380088166,0.884946604687,0.0980561553599,0.127358843255
0.287825343796,0.0544918529506,0.874866355595,0.107342209308,0.129212114857
0.287784728353,0.098400917238,0.86991131126,0.11189020695,0.130455317567
0.285682078359,0.104475541044,0.903752982638,0.0807735397663,0.126186247091
0.283468077413,0.0787996762027,0.923721466225,0.0629392245977,0.129229243599
0.284357084742,0.0861548177234,0.877233968349,0.104158241549,0.132211063957
0.283778642675,-0.0131452884842,0.923752050874,0.0629676537474,0.131245755695
0.278415038406,0.0620001516999,0.869340827262,0.109506795233,0.130067811308
0.279529487896,0.118297652902,0.889668929787,0.0917162395208,0.126865042667
0.277076257228,0.0413249658558,0.903663413751,0.0789258094819,0.131364463502
0.276877843861,0.10720069257,0.942581388966,0.046047330765,0.118741658523
0.281144985768,0.119325831679,0.877892858541,0.102634001079,0.123826952158
0.28442948388,0.0755139153152,0.960510710332,0.0320457409632,0.130654657937
0.281272836291,0.0903822948929,0.919701120853,0.0659922278546,0.131902703323
0.275292604997,0.0466308312979,0.973403315424,0.0208980094377,0.124995563218
0.274707789884,-0.0236897363674,0.896700908362,0.084387704393,0.118320412955
0.27713760546,0.0872221456318,0.867338886526,0.110910960662,0.123646825734
0.27829541508,0.0600534177066,0.946076650979,0.0433374220606,0.128996592358
0.278771869007,0.0709266513274,0.907993782678,0.0755602445064,0.128743323479
0.275485788823,0.126658261368,0.878851070202,0.10016901943,0.122458107427
0.275928403772,0.0694326613343,0.909984077355,0.073258125312,0.12695513193
0.276036053468,0.0850922219139,0.876305513049,0.102577726071,0.129838139298
0.274790574836,0.101139631731,0.946095832487,0.0428965225904,0.130293664225
0.270738033123,0.0753592380565,0.867703706239,0.108605988539,0.130784251204
0.267845749889,0.0443969323806,0.877784235157,0.0989524824038,0.126103789674
0.265628538892,0.0283912872315,0.916802986047,0.0655242753053,0.124067369557
0.268118096834,0.101683747955,0.945148600173,0.0428564357189,0.12229777772
0.267101401465,0.0635001044118,0.917860924625,0.0649251199223,0.127104535314
0.267547217901,0.126234516301,0.864268495449,0.110638083018,0.121017853214
0.268333662675,0.0524202385242,0.968711299603,0.0241642466352,0.120622209605
0.265837312365,0.0633487417109,0.912206639666,0.0693567541997,0.124070294026
0.268307397012,0.0958152714025,0.928573268829,0.0563277241055,0.114088480653
0.271353844557,0.0352545658264,0.906588735836,0.0751851480107,0.114873070586
