row,pixel,A,B,R,v
0,0,0.380093742216,0.0296075003583,3.63857293292,0.0645363079502
0,1,0.375744137607,0.0290940392729,3.61366229395,0.0680051152975
0,2,0.371000474408,0.0370481825375,3.32361408176,0.0777929166867
0,3,0.370883277086,0.0293208749222,3.55839282914,0.0824703749678
0,4,0.366241800371,0.0231668745091,3.74830873795,0.0901168825527
0,5,0.369689837136,0.033228752902,3.42113440758,0.084755919474
0,6,0.365944651012,0.0495837111024,2.9883348655,0.0815811795378
0,7,0.361799474982,0.0420520682661,3.11690302909,0.0771712833371
0,8,0.362143498608,0.0416417990751,3.12947198984,0.0796102445635
0,9,0.363861302431,0.0516487439889,2.93109854939,0.0781894380945
0,10,0.366412005903,0.0542304551697,2.90291004315,0.0744738741035
0,11,0.365578262736,0.0407945408008,3.17925749526,0.0725013264385
0,12,0.369431486283,0.0281823928781,3.58414719859,0.0725194965172
0,13,0.368383710917,0.0178162561116,4.03316864314,0.0780711198584
0,14,0.370274455502,0.0588003877344,2.85211484007,0.0768541315705
0,15,0.370822797973,0.0451887129735,3.12178555788,0.073592702022
0,16,0.369899462973,0.0630428539425,2.7791591492,0.0717269520104
0,17,0.368809923623,0.0623310487272,2.78232408801,0.0660066400977
0,18,0.371301416049,0.064453691428,2.76743163698,0.0679544550887
0,19,0.371300674197,0.0420030951618,3.19963062332,0.0655214219015
0,20,0.369178085862,0.0472222827532,3.06368542291,0.0692981898595
0,21,0.370671081818,0.0403865156911,3.23370554667,0.0709716741449
0,22,0.367118499976,0.0570574610381,2.85777912786,0.0616416621506
0,23,0.371184040979,0.0714600175332,2.66242653725,0.0616379239633
0,24,0.372167341309,0.0474230562023,3.08438963366,0.0592319743288
0,25,0.366909556269,0.0478788024145,3.03108065501,0.05872280309
0,26,0.369124856577,0.0617154952733,2.79466529418,0.0632661475839
0,27,0.369180031719,0.0633148419713,2.76940913099,0.0615016321134
0,28,0.374005178631,0.0570569633474,2.91179154135,0.064696864037
0,29,0.374243747519,0.0573456584141,2.90854562518,0.0575023110569
0,30,0.372433406603,0.0268821646309,3.66133755828,0.0662630489559
0,31,0.372498279137,0.0481647071775,3.07145167199,0.0644466382126
0,32,0.374035192858,0.0412261996783,3.24248916157,0.0705293468452
0,33,0.377090367062,0.0482350730034,3.10854180054,0.0692264887234
0,34,0.381714606651,0.0497388162294,3.11600619277,0.0610816167785
0,35,0.383837524529,0.065724661091,2.84300670295,0.0623869670199
0,36,0.377753366737,0.0393894915571,3.32225010617,0.0667607875429
0,37,0.384440053921,0.047782992854,3.18116022883,0.0686260400987
0,38,0.384148553541,0.068367407923,2.80420854041,0.0661176660517
0,39,0.388452451736,0.0516952005303,3.13286683104,0.0690332897673
0,40,0.390521390306,0.0590029313144,3.00994450991,0.0662807561081
0,41,0.391816420151,0.04270109645,3.36569800701,0.0685321773197
0,42,0.394754118861,0.0305065013234,3.75453983446,0.0731799723479
0,43,0.393438486454,0.0336054335796,3.63738893477,0.0658756471852
0,44,0.398814758172,0.0443849304672,3.38844423908,0.0590853990284
0,45,0.40101670537,0.039317978898,3.54152188114,0.0641721124314
0,46,0.399462142091,0.0525924033667,3.20953263483,0.0668350530098
0,47,0.402993673218,0.0468819063422,3.36708581357,0.0677764902118
0,48,0.401738547255,0.0538232032656,3.20416524969,0.0601539942111
0,49,0.402178649237,0.0375914775122,3.60207048473,0.0607347476688
0,50,0.402515585093,0.0259785167111,4.01142776815,0.064783421359
0,51,0.400423652748,0.050709520195,3.25779811909,0.0650485091247
0,52,0.399777958777,0.0510521517155,3.24471898398,0.0622381682853
0,53,0.398016837399,0.0538077612184,3.17210612213,0.0692782758019
0,54,0.400462599332,0.0509974121168,3.25195813708,0.0655515673548
0,55,0.398302179414,0.028944089157,3.84814636788,0.0668283276772
0,56,0.395244660596,0.0259425028176,3.93414639674,0.0726762677358
0,57,0.39646339448,0.0338524379045,3.65958530714,0.0735728641414
0,58,0.394064390895,0.0406452806384,3.43935963314,0.0773269033485
0,59,0.394605611863,0.0494258010104,3.23409473533,0.0744422072891
0,60,0.390886197754,0.0259981132696,3.88542584332,0.0776315992338
0,61,0.394666360193,0.0416299851459,3.41925878999,0.0850764881546
0,62,0.400157496792,0.030186647101,3.82177837006,0.0831214406151
0,63,0.395714219548,0.0328346201211,3.68504820411,0.0863163094429
0,64,0.396927813624,0.0280552749792,3.86750578173,0.0769517679614
0,65,0.397429364724,0.0152872050243,4.53079726192,0.0848012873847
0,66,0.399442393988,0.0349646700745,3.65421089452,0.0827496116799
0,67,0.39722314358,0.0225863181258,4.10547725423,0.0834855389754
0,68,0.395041794822,0.036879019362,3.55323150019,0.0834574721039
0,69,0.395293131968,0.038407236264,3.51191915969,0.0777824750716
0,70,0.394946068289,0.0351148350311,3.60506969091,0.0765003959161
0,71,0.396532611836,0.024338463779,4.01698312596,0.0764483514302
0,72,0.395968872908,0.0421436742285,3.4181815977,0.0791729728663
0,73,0.396665469068,0.0446188002194,3.3629585479,0.0754428808037
0,74,0.392616203503,0.0338807435986,3.62052217621,0.0790338160233
0,75,0.391704449695,0.0508629373709,3.17805083458,0.0741793402784
