row,pixel,A,B,R,v
0,0,0.800532603469,0.455912508041,3.53048072581,0.124871037448
0,1,0.80098826902,0.478342745427,3.32310919238,0.128303615836
0,2,0.793023299057,0.457059356202,3.37616635045,0.11617866147
0,3,0.800409510985,0.487173512552,3.23015378562,0.130857848124
0,4,0.795977277353,0.494162039755,3.08912905429,0.124609518829
0,5,0.802261241654,0.595283997066,2.35436800513,0.104621142681
0,6,0.802939970936,0.475972967155,3.38258627492,0.120778854599
0,7,0.802079329343,0.449806319548,3.62251778944,0.130347155689
0,8,0.804501952944,0.515232146788,3.04846211092,0.116530376688
0,9,0.796751731546,0.528305246508,2.80830508898,0.118801854882
0,10,0.800952642667,0.529271881838,2.86660561669,0.123381511057
0,11,0.801479699687,0.482171629947,3.29629253226,0.128625871135
0,12,0.797355516637,0.407532643418,3.96385906799,0.12666599029
0,13,0.790446841294,0.489484606263,3.03798167039,0.121237478047
0,14,0.798363202775,0.409371387194,3.96609964256,0.136444844492
0,15,0.79891558886,0.477655263419,3.29116286422,0.128155194122
0,16,0.797310047546,0.437359782982,3.65102233323,0.129717389294
0,17,0.797160085586,0.472446196085,3.30759683533,0.128589886914
0,18,0.794285312126,0.511741049722,2.90881479344,0.116211982446
0,19,0.804923789737,0.478253277113,3.39902637534,0.128531453662
0,20,0.799796655713,0.537026491788,2.78296363253,0.108507217615
0,21,0.790466032756,0.504694990669,2.90815068882,0.0982760986784
0,22,0.789809606231,0.562191559328,2.44068662337,0.0927822064679
0,23,0.793738390232,0.446527797208,3.49025495351,0.0893281283541
0,24,0.797303167421,0.430330174842,3.72241501364,0.0747686666346
0,25,0.800140622253,0.413083248885,3.96517424947,0.0629251296849
0,26,0.795329993308,0.459585720936,3.39491717563,0.0571573003146
0,27,0.7914057439,0.485974344244,3.08448999775,0.0458991369217
0,28,0.788796353117,0.644620612841,1.85078483224,0.0343683986238
0,29,0.802919041356,0.790434670739,1.07139307107,0.0182554155438
0,30,0.804586873426,0.616737489272,2.22287613369,0.0132571916785
0,31,0.794376289219,0.643549410154,1.91468407385,0.0196747528944
0,32,0.805972102764,0.536977636971,2.88261986276,0.0278683781327
0,33,0.805973978376,0.520266000531,3.02922337208,0.0419670774453
0,34,0.795080013931,0.655583527827,1.84128434138,0.0535505125737
0,35,0.808320315406,0.577114360892,2.58328440366,0.0607144093194
0,36,0.800718980355,0.431355625764,3.78330915484,0.0745770725714
0,37,0.8043773613,0.416293155039,4.0258100534,0.0900558452166
0,38,0.803870025557,0.472240071843,3.43658739361,0.110581609479
0,39,0.805458630958,0.433621264451,3.86230247734,0.109094803225
0,40,0.80784114238,0.46049014696,3.63402399567,0.106986864106
0,41,0.801512354445,0.482781907941,3.29118264515,0.112392983537
0,42,0.799771892029,0.505467323282,3.05364441867,0.112513233759
0,43,0.797159491884,0.468564270942,3.34398021062,0.126579823435
0,44,0.791983092134,0.508612956087,2.89890130992,0.124446621561
0,45,0.801302691862,0.46370807922,3.46926764719,0.117134016767
0,46,0.796706633583,0.480417851537,3.22569209092,0.114330517624
