row,pixel,A,B,R,v
0,0,0.717016755925,0.27514632089,3.87923854837,0.0916774514688
0,1,0.716646854544,0.292590114397,3.68873206024,0.0902313275862
0,2,0.714520255643,0.253409715287,4.08380916296,0.0934239012344
0,3,0.714284984522,0.256145306198,4.04790086472,0.0894447841816
0,4,0.716516332875,0.266388781733,3.9681465136,0.0851945004673
0,5,0.714527678046,0.26615744264,3.93792073559,0.0840952441528
0,6,0.711122292359,0.256459836967,3.99160998811,0.0894917637162
0,7,0.710233262224,0.288410684141,3.63386485209,0.0872849991096
0,8,0.709680032812,0.286995999433,3.6399460931,0.0838291673683
0,9,0.710557917298,0.268547218657,3.84755627764,0.0852519555277
0,10,0.706609266909,0.263758834056,3.83762372111,0.0896103760298
0,11,0.711184654468,0.259037146391,3.9632980275,0.0903126178983
0,12,0.708414338661,0.282852024572,3.66328885712,0.0841446689306
0,13,0.712835900579,0.290655217892,3.65022981084,0.0845078566475
0,14,0.712662482084,0.309847983694,3.45884177261,0.0908734449018
0,15,0.713703990624,0.300952427159,3.56018210507,0.0857511743149
0,16,0.707089401703,0.265624106766,3.82481276903,0.0846234899101
0,17,0.715605051567,0.270688032222,3.90521030478,0.0880752885757
0,18,0.710669042351,0.292576825959,3.59840026158,0.0824795839953
0,19,0.712468515128,0.267945836056,3.88464439749,0.0838065598573
0,20,0.711625284982,0.288504176169,3.65382676407,0.0798546500488
0,21,0.711339432278,0.252227313643,4.0440459993,0.0786496005509
0,22,0.707897853699,0.225062702954,4.31713017955,0.0738605218606
0,23,0.705699931469,0.264924059683,3.81079987624,0.068558018873
0,24,0.708486994028,0.292382540862,3.56821861436,0.059753367187
0,25,0.702155936208,0.267786166584,3.72615205396,0.0591003361097
0,26,0.705626554382,0.244736806237,4.03698446365,0.0548357503651
0,27,0.702310541018,0.224040579581,4.23320434044,0.0463661573168
0,28,0.708933828481,0.249832077517,4.03195973063,0.0390746748797
0,29,0.7089057307,0.240090088173,4.14710859327,0.0392475302868
0,30,0.712543917108,0.276560259673,3.79248884902,0.0410347169009
