energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
90.0,2566776.0,4.58761525372e-15,5.22342338275e-11,0.608043289517,0.607622222063,4.87645464712e-10,0.000444484384933,0.000731007795985
91.0,2516226.0,4.38921641385e-15,5.12990372717e-11,0.613895029383,0.60423375859,5.66513649586e-10,0.000508294358219,0.000827982527779
92.0,2466305.0,4.20142823691e-15,5.0390798374e-11,0.618996408584,0.600884575146,6.56309742764e-10,0.000578828726859,0.000935108376772
93.0,2418048.0,4.02357695018e-15,4.95084550854e-11,0.623379409159,0.59757405023,7.58289531079e-10,0.000656776592145,0.00105357440829
94.0,2368912.0,3.85503685447e-15,4.86673901362e-11,0.627076196204,0.594511529529,8.67702670485e-10,0.000736938943243,0.00117519840125
95.0,2321125.0,3.69523051796e-15,4.78567975224e-11,0.630118888971,0.591579273889,9.87426117329e-10,0.000821724865834,0.00130407908764
96.0,2273856.0,3.54362019225e-15,4.70681442283e-11,0.632539365913,0.588680139679,1.12118587962e-09,0.000913169438693,0.00144365629699
97.0,2227018.0,3.39970657469e-15,4.63006145421e-11,0.6343691001,0.585813573544,1.2703293116e-09,0.00101144106912,0.00159440469115
98.0,2180883.0,3.26302549163e-15,4.55534311345e-11,0.635639021658,0.582979033206,1.43630303382e-09,0.0011168516964,0.00175705338777
99.0,2135349.0,3.133145102e-15,4.48258528814e-11,0.636379404191,0.580175987269,1.62065779976e-09,0.00122954206409,0.00193208965593
100.0,2090150.0,3.00966329658e-15,4.41212913189e-11,0.636619772368,0.577464012573,1.82162844192e-09,0.00134710891691,0.00211603373847
101.0,2045487.0,2.89220464183e-15,4.34470195995e-11,0.63638882814,0.57496330224,2.03216822325e-09,0.00146396917557,0.0023004319228
102.0,2001890.0,2.78042084235e-15,4.27896336809e-11,0.635714393282,0.572489673993,2.26317988631e-09,0.00158728039842,0.00249684514806
103.0,1958401.0,2.67398603948e-15,4.2148549986e-11,0.634623366166,0.570042669481,2.51626730734e-09,0.00171631740308,0.00270446613627
104.0,1915696.0,2.57259599652e-15,4.15232105402e-11,0.633141690899,0.567621840484,2.79312792811e-09,0.00185158511778,0.00292444036524
105.0,1873543.0,2.47596647459e-15,4.09130816143e-11,0.631294337156,0.565226748648,3.09555610615e-09,0.00199284273006,0.00315675686088
106.0,1832124.0,2.38383174441e-15,4.03176524521e-11,0.629105289197,0.562856965242,3.42544648266e-09,0.00214022148536,0.00340200841117
107.0,1790492.0,2.29594483615e-15,3.97406719963e-11,0.626597542738,0.560581395393,3.77697773297e-09,0.00228801168021,0.00365148524237
108.0,1750357.0,2.21206946963e-15,3.91845038279e-11,0.623793108494,0.558449574027,4.14386054559e-09,0.00243399029654,0.00390191918346
109.0,1710907.0,2.13198968239e-15,3.86411867003e-11,0.620713021349,0.556339665031,4.54040426096e-09,0.00258441488256,0.00416362279131
110.0,1670975.0,2.05550121001e-15,3.81103091652e-11,0.617377354216,0.554251303182,4.96850671501e-09,0.00273722808984,0.00443363863469
111.0,1632060.0,1.98241249854e-15,3.75914765415e-11,0.613805235788,0.552184131535,5.4301529722e-09,0.00289445749235,0.00471559596366
112.0,1593847.0,1.91254380856e-15,3.70843100881e-11,0.610014871451,0.55013780119,5.92741752347e-09,0.00305544681877,0.00500880709925
113.0,1555580.0,1.84572638971e-15,3.6588446225e-11,0.606023566756,0.548111971068,6.46246647126e-09,0.00321844262214,0.00531075489254
114.0,1517929.0,1.78180146609e-15,3.61035946438e-11,0.601847752874,0.546107413963,7.03734437695e-09,0.00338428097192,0.00562315129657
115.0,1481141.0,1.72062033653e-15,3.56376745697e-11,0.597503013602,0.544281034333,7.62127528243e-09,0.00353894391548,0.00592288881381
116.0,1444540.0,1.6620428551e-15,3.51817484811e-11,0.593004113467,0.54247243392,8.24510017748e-09,0.00369395493107,0.00622922311529
117.0,1408264.0,1.60593718029e-15,3.47355182866e-11,0.588365026623,0.540681324294,8.91093679547e-09,0.00384919786612,0.00654219352264
118.0,1372868.0,1.55217919389e-15,3.42986972384e-11,0.58359896619,0.538907423537,9.62098050233e-09,0.00400585065146,0.00686404686015
119.0,1337611.0,1.50065198832e-15,3.38710094083e-11,0.578718413824,0.537150456053,1.03775056366e-08,0.00416147137447,0.00719083975051
120.0,1302591.0,1.45124539181e-15,3.34521891932e-11,0.573735149262,0.535410152388,1.11828668276e-08,0.00431581239625,0.00752230781363
121.0,1268432.0,1.40385552849e-15,3.30419808466e-11,0.568660279681,0.533686249058,1.20395002916e-08,0.00447053794984,0.00786152666114
122.0,1234755.0,1.35838415872e-15,3.26409805435e-11,0.563504268709,0.531995177945,1.2943855563e-08,0.00462206611939,0.00820236221098
123.0,1200745.0,1.31473902057e-15,3.2253115659e-11,0.558276964958,0.530420723073,1.38645943021e-08,0.00475616037595,0.00851935629533
124.0,1167681.0,1.27283285013e-15,3.18729576323e-11,0.552987629981,0.528860698991,1.48386464533e-08,0.0048892772041,0.00884156704241
125.0,1135355.0,1.23258316094e-15,3.15002928626e-11,0.547644965563,0.527314881099,1.58683624868e-08,0.00502045444462,0.00916735250083
126.0,1102549.0,1.19391199538e-15,3.11349153169e-11,0.542257140287,0.525783049723,1.69561611583e-08,0.00514384229867,0.00948598352426
127.0,1070381.0,1.15674564271e-15,3.07766262052e-11,0.536831815311,0.524264989977,1.81045302429e-08,0.00526386713354,0.00980543064588
128.0,1039118.0,1.12101437676e-15,3.04252336707e-11,0.531376169334,0.522760491627,1.93160272481e-08,0.00538167009768,0.0101277972334
129.0,1007408.0,1.08665221163e-15,3.00805524962e-11,0.525896922706,0.521269348961,2.05932801044e-08,0.00548987297925,0.0104390665589
130.0,976258.9,1.05359667414e-15,2.97424038254e-11,0.520400360684,0.51979136067,2.19389878351e-08,0.00559313611647,0.0107477560337
131.0,945622.4,1.02178861262e-15,2.94135282271e-11,0.514892355807,0.51839235842,2.33153015615e-08,0.00568171528611,0.0110347633288
132.0,915343.0,9.91171825606e-16,2.9091801177e-11,0.509378389396,0.517029397881,2.47456725153e-08,0.00576000332655,0.0113079067476
133.0,884780.9,9.61693277966e-16,2.87759882353e-11,0.50386357219,0.515678144697,2.62466565784e-08,0.00582670589975,0.0115640546794
134.0,854931.7,9.33302564538e-16,2.8465937366e-11,0.498352664105,0.514338425751,2.78208522862e-08,0.00588771448138,0.0118143533796
135.0,825305.7,9.05951865152e-16,2.81615015386e-11,0.492850093157,0.513010071562,2.94709178983e-08,0.00593943942651,0.0120512088949
136.0,795403.2,8.79595794225e-16,2.78625385269e-11,0.487359973539,0.511692916187,3.11995717298e-08,0.00597761806662,0.0122653036588
137.0,766238.1,8.54191260142e-16,2.75689107188e-11,0.481886122888,0.510386797124,3.3009592465e-08,0.00600920541936,0.0124701773592
138.0,737468.2,8.29697333692e-16,2.72804849339e-11,0.476432078757,0.50909155522,3.49038194542e-08,0.00603140431138,0.0126595260485
139.0,707938.8,8.06075124947e-16,2.69971322502e-11,0.471001114311,0.507807034584,3.68851529931e-08,0.0060340501721,0.0128111165532
140.0,679327.4,7.83287766979e-16,2.67206596574e-11,0.465596253276,0.506584461299,3.89085300401e-08,0.00602368027798,0.0129375617514
141.0,651142.5,7.61299810801e-16,2.64496128187e-11,0.460220284168,0.505389367757,4.10032194807e-08,0.00600064450588,0.0130386354368
142.0,621892.3,7.40078026411e-16,2.61832050878e-11,0.454875773813,0.504203920298,4.31876937401e-08,0.00595280080225,0.0130866516639
143.0,593425.2,7.19590598624e-16,2.59213251955e-11,0.449565080209,0.503027983507,4.54647637702e-08,0.00589667964894,0.0131164094111
144.0,565664.7,6.99807242935e-16,2.56638652945e-11,0.444290364724,0.501861424685,4.78372924724e-08,0.00583166695488,0.0131258010929
145.0,536684.0,6.80699121933e-16,2.54107208321e-11,0.439053603689,0.500704113775,5.03081947834e-08,0.00573728658902,0.0130673943701
146.0,508122.0,6.62238766816e-16,2.51617904272e-11,0.433856599382,0.499555923296,5.28804377473e-08,0.00562960116033,0.0129757186323
147.0,480278.9,6.44400003656e-16,2.49169757533e-11,0.428700990448,0.498416728278,5.55570405758e-08,0.00551185109064,0.0128570990351
148.0,451488.2,6.27157884111e-16,2.46761814267e-11,0.423588261775,0.497286406193,5.83410746947e-08,0.00536441416574,0.0126642181803
149.0,422666.0,6.10488513039e-16,2.44395848565e-11,0.41851975384,0.496171825689,6.12244306028e-08,0.00519581915584,0.0124147524894
150.0,394510.8,5.94369336044e-16,2.42085118822e-11,0.413496671566,0.495110026662,6.4146241538e-08,0.00500980204023,0.0121157010073
151.0,364603.1,5.78778683331e-16,2.39811389941e-11,0.4085200927,0.494056305946,6.71778956956e-08,0.00478063801394,0.0117023326376
152.0,333346.8,5.63695895031e-16,2.37573830097e-11,0.403590975737,0.493010555828,7.03223464818e-08,0.00451095803837,0.0111770537736
153.0,302861.8,5.4910124734e-16,2.35371631471e-11,0.398710167416,0.491972670653,7.35825912645e-08,0.00422796419438,0.010604104284
154.0,272830.3,5.34975904365e-16,2.33204009415e-11,0.393878409805,0.490942546774,7.69616713023e-08,0.00392739923956,0.00997109550002
155.0,242495.3,5.21301872734e-16,2.31070201633e-11,0.389096346992,0.489920082499,8.04626716648e-08,0.00359796296527,0.00924697184408
156.0,212892.9,5.08061958803e-16,2.28969467411e-11,0.384364531413,0.488905178048,8.40887211441e-08,0.00325442690354,0.00846703230284
157.0,177941.3,4.95239728289e-16,2.26901086872e-11,0.37968342982,0.487897735503,8.78429921582e-08,0.00280138533008,0.00737821329576
158.0,117187.0,4.82819468185e-16,2.24864360259e-11,0.375053428918,0.486897658762,9.17287006452e-08,0.00189926094036,0.00506397434051
159.0,57879.62,4.70786150804e-16,2.22858607253e-11,0.370474840684,0.485904853498,9.57491059504e-08,0.000965316740914,0.00260562023357
160.0,0.0,4.5912559293e-16,2.20891696601e-11,0.365947907388,0.484949148662,9.98453375798e-08,0.0,0.0
