energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
59.0,48082310.0,2.48543890322e-14,1.14686300976e-10,0.062408580071,0.783632925889,0.000266594357569,599.01682326,9598.30879951
60.0,6016827.0,2.32376400433e-14,1.10675098894e-10,0.0795774715459,0.775213994432,0.000310740818932,110.240066363,1385.31753047
61.0,5874302.0,2.1750251143e-14,1.06873363031e-10,0.098415990872,0.766831395829,0.000360109009458,152.626907188,1550.83443083
62.0,5734908.0,2.0379997424e-14,1.03266801642e-10,0.118686222029,0.75849190831,0.000415043972822,204.907516393,1726.4642255
63.0,5597046.0,1.91159852616e-14,9.99111708193e-11,0.140142211201,0.750541729406,0.000473384440843,266.568754862,1902.13036157
64.0,5466089.0,1.79484577384e-14,9.67936257052e-11,0.162538352478,0.743028402822,0.000534355378477,337.491597396,2076.38131094
65.0,5334237.0,1.68687271857e-14,9.38234537404e-11,0.185635796464,0.735574429194,0.000600730883378,418.731328333,2255.66047233
66.0,5208785.0,1.58689882679e-14,9.09914725227e-11,0.209207176906,0.728182900593,0.000672744083198,510.970837359,2442.41543199
67.0,18558850.0,1.49422262928e-14,8.83068657411e-11,0.233039933636,0.720961842241,0.000749541996966,2237.57674316,9601.68803796
68.0,4964482.0,1.40821444017e-14,8.5834031087e-11,0.256938485236,0.714372679416,0.000825983953961,720.741836157,2805.11436617
69.0,8340751.0,1.32830699067e-14,8.34675520295e-11,0.280725476165,0.707849523688,0.000907576633938,1440.72630996,5132.15376689
70.0,3640717.0,1.25398825767e-14,8.12013492964e-11,0.304242293491,0.701393404612,0.000994459964498,740.140276962,2432.73303152
71.0,3587899.0,1.18479565769e-14,7.90297735315e-11,0.327349019605,0.695005176203,0.00108676731893,850.00404712,2596.629274
72.0,3526143.0,1.12031098799e-14,7.6992308644e-11,0.349923960583,0.689010245784,0.00117999326698,961.408983626,2747.47971538
73.0,3476890.0,1.06015373924e-14,7.50722888205e-11,0.371862865704,0.683351952945,0.00127422549601,1079.13541043,2901.97142537
74.0,3422668.0,1.00398093875e-14,7.32267874449e-11,0.393077932287,0.677757689083,0.00137318373767,1200.43477786,3053.935821
75.0,3368313.0,9.51480039009e-15,7.14519300437e-11,0.413496671566,0.672227355754,0.0014769371618,1325.97031469,3206.72548503
76.0,3313288.0,9.02366724272e-15,6.97440927612e-11,0.433060695501,0.666760783911,0.00158554992663,1454.81164575,3359.37124026
77.0,3258620.0,8.56382322456e-15,6.81365508017e-11,0.451724471189,0.661671291854,0.00169325660237,1581.9654399,3502.05831385
78.0,3203895.0,8.13289654883e-15,6.66094421393e-11,0.469454078451,0.656837522084,0.00180156518819,1707.56788972,3637.34807748
79.0,3148542.0,7.72873877987e-15,6.51362424271e-11,0.486225997122,0.652060978521,0.00191399546754,1833.36206756,3770.5965506
80.0,3094379.0,7.34937896009e-15,6.37143839212e-11,0.502025943162,0.647341115628,0.002030573096,1959.72225431,3903.62745392
81.0,3040071.0,6.99301337395e-15,6.23414517891e-11,0.516847766798,0.64267736714,0.00215132047907,2085.24898194,4034.55159506
82.0,2985772.0,6.65798774549e-15,6.10307155771e-11,0.530692421179,0.638221394715,0.0022727312075,2206.48766956,4157.75236558
83.0,2931739.0,6.3427876802e-15,5.97924406174e-11,0.543567006351,0.634107667544,0.00239110645667,2320.01408445,4268.12896541
84.0,2879337.0,6.04602251992e-15,5.85941873705e-11,0.555483890508,0.630042960545,0.00251294009485,2431.8303121,4377.85929286
85.0,2825172.0,5.7664133938e-15,5.74341989658e-11,0.566459908336,0.626026603805,0.00263823335149,2538.64929361,4481.60453414
86.0,2772045.0,5.50278374644e-15,5.63108153903e-11,0.57651563464,0.622057928653,0.002766985581,2642.38656807,4583.37364904
87.0,2720672.0,5.2540500892e-15,5.52224670897e-11,0.58567473035,0.618136268579,0.00289919433749,2743.50095473,4684.34237053
88.0,2668196.0,5.01921452718e-15,5.4190032596e-11,0.59396335718,0.614519523075,0.00302759996631,2833.25158008,4770.07806262
89.0,2616703.0,4.79735243496e-15,5.31975062575e-11,0.601409656727,0.611050596678,0.00315597987944,2916.5644355,4849.54706477
90.0,2566776.0,4.58761525372e-15,5.22342338275e-11,0.608043289517,0.607622222063,0.00328721253139,2996.26418349,4927.71523861
91.0,2516226.0,4.38921641385e-15,5.12990372717e-11,0.613895029383,0.60423375859,0.00342128642499,3069.6887691,5000.34797835
92.0,2466305.0,4.20142823691e-15,5.0390798374e-11,0.618996408584,0.600884575146,0.00355818911694,3138.125099,5069.69839482
93.0,2418048.0,4.02357695018e-15,4.95084550854e-11,0.623379409159,0.59757405023,0.00369790726663,3202.86491255,5137.90616998
94.0,2368912.0,3.85503685447e-15,4.86673901362e-11,0.627076196204,0.594511529529,0.00383323621382,3255.56338675,5191.65518713
95.0,2321125.0,3.69523051796e-15,4.78567975224e-11,0.630118888971,0.591579273889,0.00396766103723,3301.84271641,5240.03132457
96.0,2273856.0,3.54362019225e-15,4.70681442283e-11,0.632539365913,0.588680139679,0.00410437813368,3342.8825181,5284.86082961
97.0,2227018.0,3.39970657469e-15,4.63006145421e-11,0.6343691001,0.585813573544,0.00424337114097,3378.58837413,5325.90312737
98.0,2180883.0,3.26302549163e-15,4.55534311345e-11,0.635639021658,0.582979033206,0.00438462330036,3409.42952551,5363.78260198
99.0,2135349.0,3.133145102e-15,4.48258528814e-11,0.636379404191,0.580175987269,0.00452811748431,3435.34021736,5398.25801203
100.0,2090150.0,3.00966329658e-15,4.41212913189e-11,0.636619772368,0.577464012573,0.00467149562299,3454.60867002,5426.48660938
101.0,2045487.0,2.89220464183e-15,4.34470195995e-11,0.63638882814,0.57496330224,0.00480975079345,3464.93308144,5444.67930332
102.0,2001890.0,2.78042084235e-15,4.27896336809e-11,0.635714393282,0.572489673993,0.00494984675135,3471.5732369,5460.90079694
103.0,1958401.0,2.67398603948e-15,4.2148549986e-11,0.634623366166,0.570042669481,0.00509176642894,3473.03615514,5472.5942036
104.0,1915696.0,2.57259599652e-15,4.15232105402e-11,0.633141690899,0.567621840484,0.00523549264654,3470.6467151,5481.6272013
105.0,1873543.0,2.47596647459e-15,4.09130816143e-11,0.631294337156,0.565226748648,0.00538100812706,3464.16041533,5487.39345729
106.0,1832124.0,2.38383174441e-15,4.03176524521e-11,0.629105289197,0.562856965242,0.00552829550988,3454.08310641,5490.46902914
107.0,1790492.0,2.29594483615e-15,3.97406719963e-11,0.626597542738,0.560581395393,0.00567420706101,3437.31230349,5485.6779177
108.0,1750357.0,2.21206946963e-15,3.91845038279e-11,0.623793108494,0.558449574027,0.00581622727144,3416.29275055,5476.64394497
109.0,1710907.0,2.13198968239e-15,3.86411867003e-11,0.620713021349,0.556339665031,0.0059597110782,3392.2895674,5465.14967582
110.0,1670975.0,2.05550121001e-15,3.81103091652e-11,0.617377354216,0.554251303182,0.00610464248715,3363.14306344,5447.4674856
111.0,1632060.0,1.98241249854e-15,3.75914765415e-11,0.613805235788,0.552184131535,0.00625100553989,3332.00002142,5428.43206142
112.0,1593847.0,1.91254380856e-15,3.70843100881e-11,0.610014871451,0.55013780119,0.00639878432029,3298.42551466,5407.12311949
113.0,1555580.0,1.84572638971e-15,3.6588446225e-11,0.606023566756,0.548111971068,0.0065479629606,3261.02165084,5381.0145838
