energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
124.0,893816.147699,1.27283285013e-15,3.18729576323e-11,0.552987629981,0.528860698991,0.618354009264,146144.692799,264282.028883
125.0,872285.35072,1.23258316094e-15,3.15002928626e-11,0.547644965563,0.527314881099,0.619461314359,141284.300654,257985.208554
126.0,850145.140338,1.19391199538e-15,3.11349153169e-11,0.542257140287,0.525783049723,0.620557555428,136374.666792,251494.46021
127.0,828262.909782,1.15674564271e-15,3.07766262052e-11,0.536831815311,0.524264989977,0.621642922664,131560.012648,245067.466002
128.0,806857.208889,1.12101437676e-15,3.04252336707e-11,0.531376169334,0.522760491627,0.622717601622,126876.710862,238770.043115
129.0,784887.647259,1.08665221163e-15,3.00805524962e-11,0.525896922706,0.521269348961,0.62378177337,122163.423294,232295.375804
130.0,763144.160328,1.05359667414e-15,2.97424038254e-11,0.520400360684,0.51979136067,0.624835614626,117547.106942,225878.219584
131.0,741481.878712,1.02178861262e-15,2.94135282271e-11,0.514892355807,0.51839235842,0.625850246548,113015.522444,219493.494456
132.0,719874.103079,9.91171825606e-16,2.9091801177e-11,0.509378389396,0.517029397881,0.626844731844,108559.967285,213122.444031
133.0,697867.556807,9.61693277966e-16,2.87759882353e-11,0.50386357219,0.515678144697,0.627829868456,104111.024573,206625.424656
134.0,676252.12865,9.33302564538e-16,2.8465937366e-11,0.498352664105,0.514338425751,0.628805808543,99788.6974206,200237.1104
135.0,654648.311666,9.05951865152e-16,2.81615015386e-11,0.492850093157,0.513010071562,0.629772700744,95536.9803045,193845.921165
136.0,632664.096132,8.79595794225e-16,2.78625385269e-11,0.487359973539,0.511692916187,0.630730690279,91300.3215453,187336.520236
137.0,611110.187946,8.54191260142e-16,2.75689107188e-11,0.481886122888,0.510386797124,0.631679919055,87197.1366393,180949.67358
138.0,589721.387082,8.29697333692e-16,2.72804849339e-11,0.476432078757,0.50909155522,0.632620525763,83188.6261774,174607.525158
139.0,567577.98517,8.06075124947e-16,2.69971322502e-11,0.471001114311,0.507807034584,0.63355264597,79146.2823686,168038.418517
140.0,545954.005927,7.83287766979e-16,2.67206596574e-11,0.465596253276,0.506584461299,0.634455541964,75254.6194781,161630.638023
141.0,524519.517607,7.61299810801e-16,2.64496128187e-11,0.460220284168,0.505389367757,0.635343335752,71462.6736169,155279.27837
142.0,502101.757221,7.40078026411e-16,2.61832050878e-11,0.454875773813,0.504203920298,0.636223344525,67610.0069354,148634.002573
143.0,480193.411481,7.19590598624e-16,2.59213251955e-11,0.449565080209,0.503027983507,0.637095687036,63899.9420194,142137.245156
144.0,458739.418248,6.99807242935e-16,2.56638652945e-11,0.444290364724,0.501861424685,0.637960479455,60322.7195066,135773.188653
145.0,436180.17813,6.80699121933e-16,2.54107208321e-11,0.439053603689,0.500704113775,0.638817835444,56673.3633808,129080.738444
146.0,413846.696159,6.62238766816e-16,2.51617904272e-11,0.433856599382,0.499555923296,0.639667866227,53127.6198009,122454.3314
147.0,391988.674818,6.44400003656e-16,2.49169757533e-11,0.428700990448,0.498416728278,0.640510680655,49715.7130666,115968.271999
148.0,369249.238922,6.27157884111e-16,2.46761814267e-11,0.423588261775,0.497286406193,0.641346385275,46264.9749551,109221.56993
149.0,346369.702102,6.10488513039e-16,2.44395848565e-11,0.41851975384,0.496171825689,0.642171942733,42871.0217916,102434.88246
150.0,323892.570281,5.94369336044e-16,2.42085118822e-11,0.413496671566,0.495110026662,0.642970773599,39601.8969404,95773.1939906
151.0,299881.255515,5.78778683331e-16,2.39811389941e-11,0.4085200927,0.494056305946,0.643763037117,36218.7725062,88658.4849887
152.0,274662.758441,5.63695895031e-16,2.37573830097e-11,0.403590975737,0.493010555828,0.644548827573,32766.7544806,81188.0256261
153.0,249982.974667,5.4910124734e-16,2.35371631471e-11,0.398710167416,0.491972670653,0.645328237321,29456.0560358,73878.3669018
154.0,225584.453432,5.34975904365e-16,2.33204009415e-11,0.393878409805,0.490942546774,0.646101356835,26253.456726,66653.7085368
155.0,200844.049782,5.21301872734e-16,2.31070201633e-11,0.389096346992,0.489920082499,0.646868274755,23085.1881811,59330.261925
156.0,176621.918158,5.08061958803e-16,2.28969467411e-11,0.384364531413,0.488905178048,0.647629077941,20049.4001574,52162.4617227
157.0,147868.917301,4.95239728289e-16,2.26901086872e-11,0.37968342982,0.487897735503,0.648383851514,16576.8663604,43659.7045288
158.0,97540.608801,4.82819468185e-16,2.24864360259e-11,0.375053428918,0.486897658762,0.649132678902,10798.5969559,28792.1563258
159.0,48253.297316,4.70786150804e-16,2.22858607253e-11,0.370474840684,0.485904853498,0.649875641889,5275.38141238,14239.5132761
160.0,0.0,4.5912559293e-16,2.20891696601e-11,0.365947907388,0.484949148662,0.650602020557,0.0,0.0
