energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
49.0,158135.892539,5.22649314187e-14,1.76695235095e-10,0.000167435972255,0.879493056331,0.348874842601,7.73693929846,46208.345759
50.0,188336.48659,4.82049624406e-14,1.68051173269e-10,1.16926426806e-48,0.86945250597,0.359886794525,6.56482680193e-44,56144.9364462
51.0,221231.003178,4.45317222583e-14,1.60009142697e-10,0.00014852348604,0.859213607684,0.370641074499,9.97312291565,67148.4569986
52.0,256394.552297,4.12018250154e-14,1.5277881485e-10,0.0011149048422,0.849414128408,0.380505774704,88.0888076678,79010.1579375
53.0,293618.475644,3.81774293963e-14,1.4607604229e-10,0.00352364376285,0.839640600229,0.389992165352,323.124458992,91701.7952833
54.0,332749.403965,3.54255469333e-14,1.39798763403e-10,0.00780814191247,0.829779410502,0.399250026916,821.230752584,105176.207322
55.0,373646.478832,3.2917235415e-14,1.33985179442e-10,0.0142361066556,0.820068481456,0.408084463256,1698.97333571,119342.554591
56.0,415628.942472,3.06270389692e-14,1.28698677291e-10,0.022936294187,0.810873129059,0.416207809415,3071.56640541,133917.291972
57.0,458614.973397,2.85326174181e-14,1.23718728149e-10,0.0339246383431,0.801663075283,0.424136740696,5051.94955904,148916.828765
58.0,2425532.23083,2.66142255977e-14,1.19022320841e-10,0.0471285339656,0.792451145263,0.431875920744,37372.0542062,792981.471341
59.0,4268273.58979,2.48543890322e-14,1.14686300976e-10,0.062408580071,0.783632925889,0.439121898432,87587.0878096,1403446.25226
60.0,592038.412187,2.32376400433e-14,1.10675098894e-10,0.0795774715459,0.775213994432,0.445902421271,15565.5098751,195601.965892
61.0,636883.874903,2.1750251143e-14,1.06873363031e-10,0.098415990872,0.766831395829,0.452525856142,20794.3092654,211289.944664
62.0,681314.46047,2.0379997424e-14,1.03266801642e-10,0.118686222029,0.75849190831,0.458996539358,26921.1954116,226826.626978
63.0,724600.638571,1.91159852616e-14,9.99111708193e-11,0.140142211201,0.750541729406,0.46507329004,33904.4339542,241928.778373
64.0,767182.91282,1.79484577384e-14,9.67936257052e-11,0.162538352478,0.743028402822,0.470742076255,41729.0041671,256733.278829
65.0,808125.014446,1.68687271857e-14,9.38234537404e-11,0.185635796464,0.735574429194,0.476286197342,50295.5699373,270936.806884
66.0,848316.535785,1.58689882679e-14,9.09914725227e-11,0.209207176906,0.728182900593,0.48170925307,59587.1641433,284823.709323
67.0,3236684.01564,1.49422262928e-14,8.83068657411e-11,0.233039933636,0.720961842241,0.486944648306,253519.171283,1087878.66237
68.0,923463.890934,1.40821444017e-14,8.5834031087e-11,0.256938485236,0.714372679416,0.49169654999,79808.8881247,310614.768556
69.0,1649407.774,1.32830699067e-14,8.34675520295e-11,0.280725476165,0.707849523688,0.496350347901,155815.046102,555044.195597
70.0,763058.647357,1.25398825767e-14,8.12013492964e-11,0.304242293491,0.701393404612,0.500908879472,78136.9511915,256824.750743
71.0,794720.755609,1.18479565769e-14,7.90297735315e-11,0.327349019605,0.695005176203,0.505374886717,87553.2812976,267461.56565
72.0,822984.071637,1.12031098799e-14,7.6992308644e-11,0.349923960583,0.689010245784,0.509551345754,96896.504118,276907.314254
73.0,852743.777184,1.06015373924e-14,7.50722888205e-11,0.371862865704,0.683351952945,0.513481296467,106655.164517,286813.162469
74.0,880068.123465,1.00398093875e-14,7.32267874449e-11,0.393077932287,0.677757689083,0.517336195745,116287.83872,295839.143253
75.0,905928.836776,9.51480039009e-15,7.14519300437e-11,0.413496671566,0.672227355754,0.521118152827,125831.573558,304310.970827
76.0,930034.426276,9.02366724272e-15,6.97440927612e-11,0.433060695501,0.666760783911,0.524829202708,135171.357829,312130.283891
